PersonID,date,hSample,Q1,Q2,Q2r8oe,Q3,dmaDataZIP_CODEc1,dmaDataDMA_NAMEc1,dmaDataSTATE_CODEc1,dmaDataSTATE_ABVc1,dmaDataCOUNTY_CODEc1,dmaDataCOUNTY_NAMEc1,dmaDataCOUNTY_SIZEc1,dmaDataNMR_TERR_CODEc1,dmaDataDMA_RANKc1,dmaDataMETRO_INDICATORc1,region4,region9,STATE,DMA,Q4r1,Q4r2,Q4r3,Q4r4,Q4r5,Q4r5oe,Q5,Q6,Q7Ar1,Q7Ar2,Q7Ar3,Q7Ar4,Q7Ar5,Q7Ar6,Q7Ar7,Q7Ar8,Q7Ar9,Q7Ar10,Q7Ar11,Q7Ar12,Q7Ar13,Q7Ar14,Q7Ar15,Q7Ar15oe,Q7Br1,Q7Br2,Q7Br3,Q7Br4,Q7Br5,Q7Br6,Q7Br7,Q7Br8,Q7Br8oe,Q8r1,Q8r2,Q8r3,Q8r4,Q8r5,Q8r6,Q8r7,Q8r7oe,Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r7oe,Q11,Q12,Q13,Q14r1,Q14r2,Q14r3,Q14r4,Q14r5,Q14r6,Q14r6oe,Q15,Q16,Q17r1,Q17r2,Q17r3,Q17r4,Q17r5,Q17r6,Q17r7,Q17r8,Q17r9,Q17r10,Q17r11,Q17r12,Q17r13,Q17r14,Q17r15,Q17r16,Q18,Q18r4oe,Q19,Q20,Q21r1,Q21r2,Q21r3,Q21r4,Q21r5,Q21r6,Q21r7,Q21r6oe,Q22r1,Q22r2,Q22r3,Q22r4,Q22r5,Q22r6,Q22r6oe,Q23r1,Q23r2,Q23r3,Q23r4,Q23r5,Q23r6,Q23r7,Q23r8,Q23r9,Q23r10,Q23r11,Q23r12,Q23r12oe,Q24r1,Q24r2,Q24r3,Q24r4,Q24r5,Q24r6,Q24r7,Q24ar1,Q24ar2,Q24ar3,Q24ar4,Q24ar5,Q24ar6,Q24ar7,Q24br1c1,Q24br1c2,Q24br1c3,Q24br1c4,Q24br1c5,Q24br1c6,Q24br1c7,Q24br2c1,Q24br2c2,Q24br2c3,Q24br2c4,Q24br2c5,Q24br2c6,Q24br2c7,Q24br3c1,Q24br3c2,Q24br3c3,Q24br3c4,Q24br3c5,Q24br3c6,Q24br3c7,Q24br4c1,Q24br4c2,Q24br4c3,Q24br4c4,Q24br4c5,Q24br4c6,Q24br4c7,Q24br5c1,Q24br5c2,Q24br5c3,Q24br5c4,Q24br5c5,Q24br5c6,Q24br5c7,Q24br6c1,Q24br6c2,Q24br6c3,Q24br6c4,Q24br6c5,Q24br6c6,Q24br6c7,Q24br7c1,Q24br7c2,Q24br7c3,Q24br7c4,Q24br7c5,Q24br7c6,Q24br7c7,Q24bOtherr1,Q24bOtherr2,Q24bOtherr3,Q24bOtherr4,Q24bOtherr5,Q24bOtherr6,Q24bOtherr7,Q25r1,Q25r2,Q25r3,Q25r4,Q25r5,Q25r6,Q25r7,Q25a,Q25b,Q25c,Q26r1,Q26r2,Q26r3,Q26r4,Q26r5,Q26r6,Q26r7,Q26r8,Q27r1,Q27r2,Q27r3,Q27r4,Q27r5,Q27r6,Q27r7,Q28r1,Q28r2,Q28r3,Q28r4,Q28r5,Q28r6,Q28r7,Q29r1,Q29r2,Q29r3,Q29r4,Q29r5,Q29r6,Q29r7,Q29r8,Q29r9,Q29r10,Q29r11,Q29r12,Q29r13,Q29r14,Q29r15,Q29ar1,Q29ar2,Q29ar3,Q30r1,Q30r2,Q31,Q32r1,Q33r1,Q33r2,Q33r3,Q33r4,Q33r5,Q33r6,Q33r6oe,vlist,qtime,vos,vosr15oe,vbrowser,vbrowserr15oe,vmobiledevice,vmobileos,start_date,vdropout,vrncurqid,source,ipAddress,decLang,list,userAgent
11,3/16/2017 18:07,RN Sample,Physician,"Primary Care (GP, FP, IM)",,10025,10025,NEW YORK,31,NY,61,NEW YORK,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,15-19,Remained the same,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,1,0,0,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,No,3-5 years,Remained the same,0,0,1,0,0,0,,Sometimes,2,4,2,5,4,3,4,4,5,4,4,4,4,3,3,4,4,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,Yes,Availability,0,0,0,0,0,0,1,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,,Familiar,Somewhat Familiar,Familiar,Somewhat Familiar,Not Familiar,Familiar,Not Familiar,1 - 2 Patients/Month,1 - 2 Patients/Month,1 - 2 Patients/Month,I have not referred any Patients,,I have not referred any Patients,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,,4,4,4,,,,,-,Yes,,0,0,0,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,1,0,0,0,,MMR (list=2),341.7936709,iPhone/iPad,,Safari,,Smartphone,iOS,3/16/2017 18:01,,iEnd,,67.254.130.9,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
12,3/16/2017 21:54,RN Sample,Physician,Internal Medicine,,20746,20746,"WASHINGTON, DC (HAGRSTWN)",19,MD,33,PRINCE GEORGE,6,1,7,M,South,SA,Maryland,"511 Washington, DC (Hagerstown, MD)",1,1,1,0,0,,25 or more,Remained the same,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,No,3-5 years,Remained the same,0,1,0,0,0,0,,Never,,5,1,2,5,4,3,3,4,5,3,5,5,3,3,5,4,By you alone,,Yes,now refer to a physician affiliated with my hospital,1,0,0,1,1,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,better success,Somewhat Familiar,Somewhat Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brochure,brochure,brochure,,,,,,,,,,,,,No,refer only to physicians apart of my hospital,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,0,0,0,0,1,0,,MMR (list=2),493.5042524,Windows 10,,MSIE 11,,Desktop,Other/Desktop,3/16/2017 21:46,,iEnd,,108.51.230.11,,2,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
13,3/17/2017 6:32,RN Sample,Physician,"Primary Care (GP, FP, IM)",,19072,19072,PHILADELPHIA,37,PA,91,MONTGOMERY,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",0,1,1,1,0,,25 or more,Increased,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,1,0,0,0,,1,1,1,0,0,0,0,,No,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Familiar,Very Familiar,Very Familiar,Very Familiar,Very Familiar,Very Familiar,Very Familiar,1 - 2 Patients/Month,3 - 4 Patients/Month,5+ Patients/Month,I have not referred any Patients,5+ Patients/Month,3 - 4 Patients/Month,1 - 2 Patients/Month,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,3,4,4,,4,3,4,Temple,No,Need top shelf for my patients,1,1,0,0,1,1,0,0,Once a month or more,Once a month or more,,,Once a month or more,Once a month or more,,Extremely valuable,Extremely valuable,,,Extremely valuable,Extremely valuable,,4,3,4,4,4,4,3,4,3,4,4,4,4,4,3,YES,NO,NO,4,4,18,75,0,1,0,0,0,0,,MMR (list=2),17953.1304,iPhone/iPad,,Safari,,Smartphone,iOS,3/17/2017 1:33,,iEnd,,98.114.62.216,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
14,3/16/2017 11:04,RN Sample,Physician,"Primary Care (GP, FP, IM)",,11205,11205,NEW YORK,31,NY,47,KINGS,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,25 or more,Increased,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,1,1,0,0,0,0,,Yes,,,,,,,,,Yes,6-10 years,Increased,0,0,1,0,0,0,,Sometimes,3,2,2,2,2,2,2,2,3,3,4,1,3,3,2,3,3,By you alone,,No,,1,0,0,0,0,0,0,,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,,Somewhat Familiar,Familiar,Somewhat Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Somewhat Familiar,1 - 2 Patients/Month,3 - 4 Patients/Month,I have not referred any Patients,1 - 2 Patients/Month,,,1 - 2 Patients/Month,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,2,4,,2,,,3,,Yes,,0,1,0,0,,,0,0,,Once every 2-3 months,,,,,,,Somewhat valuable,,,,,,2,3,2,2,2,3,2,3,2,4,3,3,3,2,3,YES,NO,NO,3,4,9,50,0,1,0,0,0,0,,MMR (list=2),209.5417488,Windows 7,,Chrome,,Desktop,Other/Desktop,3/16/2017 11:01,,iEnd,,96.246.158.15,,2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
15,3/16/2017 23:49,RN Sample,Physician,Internal Medicine,,10457,10457,NEW YORK,31,NY,5,BRONX,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,1,Substance use disorders,5-9,Remained the same,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,1,1,0,0,0,,1,1,1,1,0,0,1,Stockings,No,1,1,1,0,0,0,1,Prioritizing referral to ongoing substance treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,I have not referred any Patients,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,0,0,0,0,0,1,Inpatient detox and rehab,MMR (list=2),850.6891687,iPhone/iPad,,Safari,,Tablet,iOS,3/16/2017 23:35,,iEnd,,71.172.202.92,,2,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"
16,3/16/2017 20:51,RN Sample,Physician,"Primary Care (GP, FP, IM)",,10452,10452,NEW YORK,31,NY,5,BRONX,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,1-4,Remained the same,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,1,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,No,More than 10 years,Remained the same,1,0,0,0,0,0,,Sometimes,3,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,By you alone,,Yes,New location due to change in practice area,0,0,0,0,0,0,1,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,,Somewhat Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,1 - 2 Patients/Month,1 - 2 Patients/Month,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,Yes,,1,0,,,,,,0,Less than once every 3 months,,,,,,,Extremely valuable,,,,,,,4,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,3,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,Describe them very well5,3,NO,NO,YES,Extremely helpful5,Extremely helpful5,17,1,0,0,0,1,0,0,,MMR (list=2),579.5903385,iPhone/iPad,,Safari,,Smartphone,iOS,3/16/2017 20:41,,iEnd,,69.127.10.202,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B150 Safari/602.1"
17,3/7/2017 15:13,RN Sample,Physician,"Primary Care (GP, FP, IM)",,19148,19148,PHILADELPHIA,37,PA,101,PHILADELPHIA,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,1,1,0,,10-14,Increased,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,1,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,No,6-10 years,Decreased,0,0,1,0,0,0,,Always,3,5,2,2,3,4,5,5,2,4,5,5,5,5,3,5,5,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,1,0,0,0,0,0,,1,0,1,0,1,0,,0,0,0,0,1,0,0,0,0,0,1,0,,Familiar,Familiar,Familiar,Somewhat Familiar,Familiar,Not Familiar,Familiar,1 - 2 Patients/Month,3 - 4 Patients/Month,3 - 4 Patients/Month,I have not referred any Patients,1 - 2 Patients/Month,,1 - 2 Patients/Month,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,0,0,0,1,0,0,0,,,,4,,,,3,3,3,,3,,3,Jefferson vascular,Yes,,0,1,0,0,0,,1,0,,Once a month or more,,,,,Once every 2-3 months,,Extremely valuable,,,,,Extremely valuable,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,YES,NO,YES,3,4,15,30,0,1,0,0,0,0,,MMR (list=2),480.6806247,iPhone/iPad,,Safari,,Smartphone,iOS,3/7/2017 15:05,,iEnd,,76.98.178.201,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1"
18,3/8/2017 14:41,RN Sample,Physician,Internal Medicine,,22205,22205,"WASHINGTON, DC (HAGRSTWN)",45,VA,13,ARLINGTON,6,1,7,M,South,SA,Virginia,"511 Washington, DC (Hagerstown, MD)",1,1,1,1,0,,15-19,Remained the same,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,1,0,0,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,More than 10 years,Remained the same,1,0,1,1,0,0,,Always,2,3,4,4,3,4,4,3,3,4,4,5,3,4,3,3,4,By you alone,,Yes,different doctors,1,1,1,1,0,0,0,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,0,,Familiar,Familiar,Familiar,Somewhat Familiar,Familiar,Familiar,Familiar,1 - 2 Patients/Month,1 - 2 Patients/Month,1 - 2 Patients/Month,I have not referred any Patients,1 - 2 Patients/Month,I have not referred any Patients,I have not referred any Patients,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,4,4,4,,4,,,Johns Hopkins,Yes,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,20,0,1,0,0,0,0,,MMR (list=2),1584.829501,Windows 10,,MS Edge,,Desktop,Other/Desktop,3/8/2017 14:15,,iEnd,,199.171.14.238,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"
19,3/7/2017 23:17,RN Sample,Physician,Internal Medicine,,10980,10980,NEW YORK,31,NY,87,ROCKLAND,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,0,1,0,,10-14,Remained the same,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,1,0,0,0,0,,1,1,0,0,1,1,0,,Yes,,,,,,,,,No,More than 10 years,Decreased,0,0,1,0,0,0,,Always,2,5,3,4,5,4,5,5,4,3,5,5,5,5,1,5,5,By you alone,,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rocland thoracic and vascular surgeons, pomona NY",Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,1,0,0,0,0,0,,MMR (list=2),450.1002619,Mac OS X or older,,Chrome,,Desktop,Other/Desktop,3/7/2017 23:10,,iEnd,,74.88.240.45,,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
20,3/7/2017 17:24,RN Sample,Physician,Internal Medicine,,22042,22042,"WASHINGTON, DC (HAGRSTWN)",45,VA,59,FAIRFAX,6,1,7,M,South,SA,Virginia,"511 Washington, DC (Hagerstown, MD)",1,1,1,1,0,,25 or more,Increased,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,,1,0,0,1,0,0,0,,Yes,,,,,,,,,Yes,6-10 years,Remained the same,0,1,1,1,0,0,,Sometimes,3,5,5,4,4,5,4,3,3,3,3,3,4,1,5,3,4,By you alone,,No,,1,0,0,0,1,0,0,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,,Familiar,Familiar,Very Familiar,Very Familiar,Very Familiar,Familiar,Very Familiar,3 - 4 Patients/Month,5+ Patients/Month,5+ Patients/Month,3 - 4 Patients/Month,5+ Patients/Month,3 - 4 Patients/Month,3 - 4 Patients/Month,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,5,5,5,3,4,4,4,none,Yes,,0,1,0,0,1,1,0,0,,Once a month or more,,,Once a month or more,Once a month or more,,,Extremely valuable,,,Extremely valuable,Extremely valuable,,Describe them very well5,Describe them very well5,3,4,4,Describe them very well5,3,4,4,Describe them very well5,Describe them very well5,3,4,4,Describe them very well5,YES,YES,YES,Extremely helpful5,Extremely helpful5,19,31,0,1,0,0,0,0,,MMR (list=2),3298.52377,Windows 10,,Firefox,,Desktop,Other/Desktop,3/7/2017 16:29,,Q33,,173.72.119.88,,2,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0
21,3/7/2017 14:06,RN Sample,Physician,Internal Medicine,,10032,10032,NEW YORK,31,NY,61,NEW YORK,6,1,1,M,Northeast,MA,New York,"501 New York, NY",0,1,0,1,0,,15-19,Increased,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,1,0,0,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,Yes,3-5 years,Decreased,0,0,1,1,0,0,,Always,2,4,2,3,4,3,3,4,3,3,4,4,4,4,3,3,4,By you alone,,Yes,Refer to better technology and outcomes,0,0,0,1,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,,Not Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Not Familiar,Familiar,Somewhat Familiar,,,,I have not referred any Patients,,1 - 2 Patients/Month,I have not referred any Patients,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,5,,n/a,Yes,,,,,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,1,0,0,0,0,,MMR (list=2),604.3481522,Windows 7,,Chrome,,Desktop,Other/Desktop,3/7/2017 13:56,,Q25b,,68.174.166.243,,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
22,3/14/2017 7:14,RN Sample,Physician,Wound Care,,10025,10025,NEW YORK,31,NY,61,NEW YORK,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,0,0,,25 or more,Increased,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,,1,1,0,1,0,1,0,,No,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat Familiar,Familiar,Familiar,Not Familiar,Not Familiar,Not Familiar,Somewhat Familiar,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,,,,I have not referred any Patients,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,Advertising,Advertising,Advertising,,,,Advertising,,,,,,,,None,No,I don't refer,0,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25,0,0,1,0,0,0,,MMR (list=2),341.8137414,iPhone/iPad,,Safari,,Smartphone,iOS,3/14/2017 7:08,,iEnd,,72.229.20.194,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1"
23,3/8/2017 7:53,RN Sample,Physician,"Primary Care (GP, FP, IM)",,48152,48152,DETROIT,21,MI,163,WAYNE,6,2,13,M,Midwest,ENC,Michigan,"505 Detroit, MI",1,1,1,1,0,,20-24,Increased,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,1,0,1,0,0,0,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,No,1-2 years,Increased,1,0,0,0,0,0,,Always,1,5,5,5,5,2,4,5,3,5,5,5,5,5,5,5,5,By you alone,,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,I have not referred any Patients,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,through ads only,,,,,,,,,,,,,none,Yes,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,0,1,0,0,0,0,,MMR (list=2),255.9824927,Mac OS X or older,,Safari,,Desktop,Other/Desktop,3/8/2017 7:49,,iEnd,,67.172.88.3,,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14"
24,3/7/2017 20:25,RN Sample,Physician,Other (Please specify),pulm/ CCM,21239,21239,BALTIMORE,19,MD,5,BALTIMORE,6,1,26,M,South,SA,Maryland,"512 Baltimore, MD",0,1,1,0,1,septic shock,15-19,Remained the same,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,1,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,No,More than 10 years,Remained the same,0,0,1,0,0,0,,Sometimes,2,5,1,5,5,5,5,4,5,5,5,5,5,1,1,4,5,By you alone,,Yes,Different group,0,0,0,0,0,0,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,,Somewhat Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,I have not referred any Patients,,,I have not referred any Patients,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,advertisiments,,,advertisments,,,,,,,,,,,,Yes,,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,0,0,1,0,0,0,,MMR (list=2),746.5560088,Windows 7,,Chrome,,Desktop,Other/Desktop,3/7/2017 20:13,,iEnd,,50.181.71.28,,2,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
25,3/7/2017 17:00,RN Sample,Physician,"Primary Care (GP, FP, IM)",,19107,19107,PHILADELPHIA,37,PA,101,PHILADELPHIA,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,1,1,0,,1-4,Remained the same,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,,Yes,,,,,,,,,Yes,1-2 years,Remained the same,0,1,1,0,0,0,,Sometimes,3,3,1,4,4,5,4,1,2,3,5,3,3,4,3,4,3,By you along with your practice administrators,,No,,0,1,0,0,0,0,0,,1,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,1,0,0,0,0,,MMR (list=2),259.1451986,Mac OS X or older,,Chrome,,Desktop,Other/Desktop,3/7/2017 16:55,,Q32,,98.114.202.58,,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
26,3/7/2017 17:07,RN Sample,Physician,Internal Medicine,,11803,11803,NEW YORK,31,NY,59,NASSAU,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,1-4,Remained the same,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,1,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,Yes,6-10 years,Remained the same,0,0,1,0,0,0,,Sometimes,2,4,1,4,4,3,3,3,3,3,4,4,4,2,3,4,4,By you alone,,No,,1,0,0,1,1,0,0,,1,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,1,0,0,0,0,0,,MMR (list=2),413.1684771,Windows 8,,MSIE 11,,Desktop,Other/Desktop,3/7/2017 17:00,,Q33,,24.191.237.91,,2,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko
